ＣＨＩＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＩＥ,シーエイチアイイー,シーエイチアイイー,0/9,*,し[ーえいちあいいー
ＣＨＩＮＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＩＮＯ,シーエイチアイエヌオー,シーエイチアイエヌオー,9/11,*,し[ーえいちあいえぬ]おー
ＣＨＩＯＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＩＯＳ,シーエイチアイオーエス,シーエイチアイオーエス,9/11,*,し[ーえいちあいおー]えす
ＣＨＩＫＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＩＫＡ,シーエイチアイケーエー,シーエイチアイケーエー,0/11,*,し[ーえいちあいけーえー
ＣＨＩＣＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＩＣＡ,シーエイチアイシーエー,シーエイチアイシーエー,0/11,*,し[ーえいちあいしーえー
ＣＨＩＢＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＩＢＡ,シーエイチアイビーエー,シーエイチアイビーエー,9/11,*,し[ーえいちあいびー]えー
ＣＨＡＳＡ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ＣＨＡＳＡ,シーエイチアサ,シーエイチアサ,5/7,*,し[ーえいち]あさ
ＣＨＲＩＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＲＩＳ,シーエイチアールアイエス,シーエイチアールアイエス,10/12,*,し[ーえいちあーるあい]えす
ＣＨＥＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＥＮ,シーエイチイーエヌ,シーエイチイーエヌ,0/9,*,し[ーえいちいーえぬ
ＣＨＥＮＡＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＥＮＡＳ,シーエイチイーエヌエーエス,シーエイチイーエヌエーエス,0/13,*,し[ーえいちいーえぬえーえす
ＣＨＥＦ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＥＦ,シーエイチイーエフ,シーエイチイーエフ,0/9,*,し[ーえいちいーえふ
ＣＨＡＮＥＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＡＮＥＬ,シーエイチエーエヌイーエル,シーエイチエーエヌイーエル,0/13,*,し[ーえいちえーえぬいーえる
ＣＨＡＮＤＲＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＡＮＤＲＡ,シーエイチエーエヌディーアールエー,シーエイチエーエヌディーアールエー,15/16,*,し[ーえいちえーえぬでイーあーるえ]ー
ＣＨＡＧＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＡＧＥ,シーエイチエージーイー,シーエイチエージーイー,9/11,*,し[ーえいちえーじー]いー
ＣＨＯＩ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＯＩ,シーエイチオーアイ,シーエイチオーアイ,0/9,*,し[ーえいちおーあい
ＣＨＯＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＯＳ,シーエイチオーエス,シーエイチオーエス,0/9,*,し[ーえいちおーえす
ＣＨＱＴ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＱＴ,シーエイチキューティー,シーエイチキューティー,8/9,*,し[ーえいちきユーて]イ]ー
ＣＨＢ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＢ,シーエイチビー,シーエイチビー,0/7,*,し[ーえいちびー
ＣＨＶ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＨＶ,シーエイチブイ,シーエイチブイ,0/7,*,し[ーえいちぶい
ＣＳＩＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＩＳ,シーエスアイエス,シーエスアイエス,0/8,*,し[ーえすあいえす
ＣＳＩＫＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＩＫＳ,シーエスアイケーエス,シーエスアイケーエス,0/10,*,し[ーえすあいけーえす
ＣＳＲＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＲＭ,シーエスアールエム,シーエスアールエム,7/9,*,し[ーえすあーる]えむ
ＣＳＦＢ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＦＢ,シーエスエフビー,シーエスエフビー,6/8,*,し[ーえすえふ]びー
ＣＳＭＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＭＥ,シーエスエムイー,シーエスエムイー,0/8,*,し[ーえすえむいー
ＣＳＬ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ＣＳＬ,シーエスエル,シーエスエル,5/6,*,し[ーえすえ]る
ＣＳＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＬ,シーエスエル,シーエスエル,5/6,*,し[ーえすえ]る
ＣＳＬＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＬＭ,シーエスエルエム,シーエスエルエム,6/8,*,し[ーえすえる]えむ
ＣＳＡＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＡＯ,シーエスエーオー,シーエスエーオー,6/8,*,し[ーえすえー]おー
ＣＳＣＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＣＬ,シーエスシーエル,シーエスシーエル,6/8,*,し[ーえすしー]える
ＣＳＣＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＣＡ,シーエスシーエー,シーエスシーエー,0/8,*,し[ーえすしーえー
ＣＳＢＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＢＭ,シーエスビーエム,シーエスビーエム,6/8,*,し[ーえすびー]えむ
ＣＳＰＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＳＰＡ,シーエスピーエー,シーエスピーエー,6/8,*,し[ーえすぴー]えー
ＣＸ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＸ,シーエックス,シーエックス,2/6,*,し[ーえ]っくす
ＣＮＲＩ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＲＩ,シーエヌアールアイ,シーエヌアールアイ,0/9,*,し[ーえぬあーるあい
ＣＮＲＴ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＲＴ,シーエヌアールティー,シーエヌアールティー,7/9,*,し[ーえぬあーるてイ]ー
ＣＮＥＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＥＳ,シーエヌイーエス,シーエヌイーエス,0/8,*,し[ーえぬいーえす
ＣＮＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＳ,シーエヌエス,シーエヌエス,0/6,*,し[ーえぬえす
ＣＮＳＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＳＭ,シーエヌエスエム,シーエヌエスエム,0/8,*,し[ーえぬえすえむ
ＣＮＮＪ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＮＪ,シーエヌエヌジェー,シーエヌエヌジェー,6/8,*,し[ーえぬえぬじエ]ー
ＣＮＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＡ,シーエヌエー,シーエヌエー,0/6,*,し[ーえぬえー
ＣＮＴＦＲ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＮＴＦＲ,シーエヌティーエフアール,シーエヌティーエフアール,0/11,*,し[ーえぬてイーえふあーる
ＣＦＳＩ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＳＩ,シーエフエスアイ,シーエフエスアイ,6/8,*,し[ーえふえす]あい
ＣＦＳＰ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＳＰ,シーエフエスピー,シーエフエスピー,6/8,*,し[ーえふえす]ぴー
ＣＦＣＪ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＣＪ,シーエフシージェー,シーエフシージェー,6/8,*,し[ーえふしーじエ]ー
ＣＦＧｅｏｒｇｅ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,ＣＦＧｅｏｒｇｅ,シーエフジョージ,シーエフジョージ,4/7,*,し[ーえふじヨ]ーじ
ＣＦＴＬＰ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＴＬＰ,シーエフティーエルピー,シーエフティーエルピー,0/10,*,し[ーえふてイーえるぴー
ＣＦＴＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＴＣ,シーエフティーシー,シーエフティーシー,7/8,*,し[ーえふてイーし]ー
ＣＦＢ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＢ,シーエフビー,シーエフビー,0/6,*,し[ーえふびー
ＣＦＰｅｔｅｒ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,ＣＦＰｅｔｅｒ,シーエフピーター,シーエフピーター,6/8,*,し[ーえふぴー]たー
ＣＦＵ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＵ,シーエフユー,シーエフユー,0/6,*,し[ーえふゆー
ＣＦＹ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＦＹ,シーエフワイ,シーエフワイ,0/6,*,し[ーえふわい
ＣＭＩＴ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＩＴ,シーエムアイティー,シーエムアイティー,6/8,*,し[ーえむあいてイ]ー
ＣＭＲＲ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＲＲ,シーエムアールアール,シーエムアールアール,8/10,*,し[ーえむあーるあ]ーる
ＣＭＦ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＦ,シーエムエフ,シーエムエフ,5/6,*,し[ーえむえ]ふ
ＣＭＦＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＦＥ,シーエムエフイー,シーエムエフイー,0/8,*,し[ーえむえふいー
ＣＭＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＯ,シーエムオー,シーエムオー,4/6,*,し[ーえむ]おー
ＣＭＯＲ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＯＲ,シーエムオーアール,シーエムオーアール,7/9,*,し[ーえむおーあ]ーる
ＣＭＯＮＴＨ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＯＮＴＨ,シーエムオーエヌティーエイチ,シーエムオーエヌティーエイチ,11/13,*,し[ーえむおーえぬてイーえ]いち
ＣＭＣ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ＣＭＣ,シーエムシー,シーエムシー,0/6,*,し[ーえむしー
ＣＭＢＶ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＭＢＶ,シーエムビーブイ,シーエムビーブイ,0/8,*,し[ーえむびーぶい
ＣＬＦ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＦ,シーエルエフ,シーエルエフ,0/6,*,し[ーえるえふ
ＣＬＬＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＬＣ,シーエルエルシー,シーエルエルシー,6/8,*,し[ーえるえる]しー
ＣＬＡＩＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＡＩＭ,シーエルエーアイエム,シーエルエーアイエム,0/10,*,し[ーえるえーあいえむ
ＣＬＡＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＡＳ,シーエルエーエス,シーエルエーエス,6/8,*,し[ーえるえー]えす
ＣＬＡＳＳＹ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＡＳＳＹ,シーエルエーエスエスワイ,シーエルエーエスエスワイ,10/12,*,し[ーえるえーえすえす]わい
ＣＬＯＩＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＯＩＳ,シーエルオーアイエス,シーエルオーアイエス,8/10,*,し[ーえるおーあい]えす
ＣＬＯＳＥＤ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ＣＬＯＳＥＤ,シーエルオーエスイーディー,シーエルオーエスイーディー,0/12,*,し[ーえるおーえすいーでイー
ＣＬＯＣＫ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＯＣＫ,シーエルオーシーケー,シーエルオーシーケー,0/10,*,し[ーえるおーしーけー
ＣＬＯＵＤ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＯＵＤ,シーエルオーユーディー,シーエルオーユーディー,8/10,*,し[ーえるおーゆーでイ]ー
ＣＬＰＸ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＰＸ,シーエルピーエックス,シーエルピーエックス,6/10,*,し[ーえるぴーえ]っくす
ＣＬＰＡＰ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＰＡＰ,シーエルピーエーピー,シーエルピーエーピー,8/10,*,し[ーえるぴーえー]ぴー
ＣＬＶ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＬＶ,シーエルブイ,シーエルブイ,0/6,*,し[ーえるぶい
ＣＡＲＬＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＲＬＯ,シーエーアールエルオー,シーエーアールエルオー,0/11,*,し[ーえーあーるえるおー
ＣＡＳＳＩ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＳＳＩ,シーエーエスエスアイ,シーエーエスエスアイ,8/10,*,し[ーえーえすえす]あい
ＣＡＳＯＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＳＯＮ,シーエーエスオーエヌ,シーエーエスオーエヌ,0/10,*,し[ーえーえすおーえぬ
ＣＡＮＨ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＨ,シーエーエヌエイチ,シーエーエヌエイチ,0/9,*,し[ーえーえぬえいち
ＣＡＮＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＮ,シーエーエヌエヌ,シーエーエヌエヌ,0/8,*,し[ーえーえぬえぬ
ＣＡＮＡＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＡＬ,シーエーエヌエーエル,シーエーエヌエーエル,0/10,*,し[ーえーえぬえーえる
ＣＡＮＡＤＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＡＤＡ,シーエーエヌエーディーエー,シーエーエヌエーディーエー,11/12,*,し[ーえーえぬえーでイーえ]ー
ＣＡＮＣＵＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＣＵＮ,シーエーエヌシーユーエヌ,シーエーエヌシーユーエヌ,0/12,*,し[ーえーえぬしーゆーえぬ
ＣＡＮＧ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＧ,シーエーエヌジー,シーエーエヌジー,0/8,*,し[ーえーえぬじー
ＣＡＮＤＹ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＮＤＹ,シーエーエヌディーワイ,シーエーエヌディーワイ,9/10,*,し[ーえーえぬでイーわ]い
ＣＡＦＣＹＣＬ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＦＣＹＣＬ,シーエーエフシーワイシーエル,シーエーエフシーワイシーエル,0/14,*,し[ーえーえふしーわいしーえる
ＣＡＦＴＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＦＴＡ,シーエーエフティーエー,シーエーエフティーエー,9/10,*,し[ーえーえふてイーえ]ー
ＣＡＭＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＭＳ,シーエーエムエス,シーエーエムエス,0/8,*,し[ーえーえむえす
ＣＡＭＰＥＲ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＭＰＥＲ,シーエーエムピーイーアール,シーエーエムピーイーアール,11/13,*,し[ーえーえむぴーいーあ]ーる
ＣＡＭＰＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＭＰＳ,シーエーエムピーエス,シーエーエムピーエス,0/10,*,し[ーえーえむぴーえす
ＣＡＭＵＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＭＵＳ,シーエーエムユーエス,シーエーエムユーエス,8/10,*,し[ーえーえむゆー]えす
ＣＡＭＵＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＭＵＳ,シーエーエムユーエス,シーエーエムユーエス,8/10,*,し[ーえーえむゆー]えす
ＣＡＬＦ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＬＦ,シーエーエルエフ,シーエーエルエフ,6/8,*,し[ーえーえる]えふ
ＣＡＬＦＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＬＦＳ,シーエーエルエフエス,シーエーエルエフエス,8/10,*,し[ーえーえるえふ]えす
ＣＡＣＭ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＣＭ,シーエーシーエム,シーエーシーエム,6/8,*,し[ーえーしー]えむ
ＣＡＣＡＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＣＡＯ,シーエーシーエーオー,シーエーシーエーオー,8/10,*,し[ーえーしーえー]おー
ＣＡＪＵＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＪＵＳ,シーエージェーユーエス,シーエージェーユーエス,0/10,*,し[ーえーじエーゆーえす
ＣＡＧ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＧ,シーエージー,シーエージー,0/6,*,し[ーえーじー
ＣＡＧＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＧＡ,シーエージーエー,シーエージーエー,0/8,*,し[ーえーじーえー
ＣＡＴＩＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＴＩＡ,シーエーティーアイエー,シーエーティーアイエー,8/10,*,し[ーえーてイーあい]えー
ＣＡＴＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＴＣ,シーエーティーシー,シーエーティーシー,7/8,*,し[ーえーてイーし]ー
ＣＡＤ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＤ,シーエーディー,シーエーディー,4/6,*,し[ーえーでイ]ー
ＣＡＢＩＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＢＩＮ,シーエービーアイエヌ,シーエービーアイエヌ,8/10,*,し[ーえーびーあい]えぬ
ＣＡＢＩＣ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＢＩＣ,シーエービーアイシー,シーエービーアイシー,8/10,*,し[ーえーびーあい]しー
ＣＡＢＳ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＢＳ,シーエービーエス,シーエービーエス,0/8,*,し[ーえーびーえす
ＣＡＢＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＢＡ,シーエービーエー,シーエービーエー,0/8,*,し[ーえーびーえー
ＣＡＰＡＳＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＰＡＳＡ,シーエーピーアサ,シーエーピーアサ,6/8,*,し[ーえーぴー]あさ
ＣＡＰＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＰＥ,シーエーピーイー,シーエーピーイー,0/8,*,し[ーえーぴーいー
ＣＡＰＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＰＯ,シーエーピーオー,シーエーピーオー,6/8,*,し[ーえーぴー]おー
ＣＡＶ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＶ,シーエーブイ,シーエーブイ,0/6,*,し[ーえーぶい
ＣＡＵＳＳＥ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＵＳＳＥ,シーエーユーエスエスイー,シーエーユーエスエスイー,10/12,*,し[ーえーゆーえすえす]いー
ＣＡＵＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＡＵＡ,シーエーユーエー,シーエーユーエー,0/8,*,し[ーえーゆーえー
ＣＯＩＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＯＩＮ,シーオーアイエヌ,シーオーアイエヌ,0/8,*,し[ーおーあいえぬ
ＣＯＩＣＯ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＯＩＣＯ,シーオーアイシーオー,シーオーアイシーオー,0/10,*,し[ーおーあいしーおー
ＣＯＡＸ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＯＡＸ,シーオーアックス,シーオーアックス,4/8,*,し[ーおーあ]っくす
ＣＯＲＳＡ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＯＲＳＡ,シーオーアールエスエー,シーオーアールエスエー,0/11,*,し[ーおーあーるえすえー
ＣＯＥＤ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＯＥＤ,シーオーイーディー,シーオーイーディー,6/8,*,し[ーおーいーでイ]ー
ＣＯＨＮ,1345,1345,8000,名詞,一般,*,*,*,*,ＣＯＨＮ,シーオーエイチエヌ,シーオーエイチエヌ,0/9,*,し[ーおーえいちえぬ
